,open,close,high,low,volume,date
1423,25795.6,25855.8,25975.0,25740.6,107642.864,2023-09-02
1424,25855.8,25962.1,26135.2,25777.0,133016.832,2023-09-03
1425,25962.1,25814.0,26099.3,25610.0,173147.873,2023-09-04
1426,25814.0,25779.7,25900.0,25531.2,186639.945,2023-09-05
1427,25779.7,25747.4,26052.0,25326.0,251122.660,2023-09-06
1428,25747.4,26240.7,26451.0,25602.3,257349.902,2023-09-07
1429,26240.7,25899.8,26437.5,25630.0,249269.761,2023-09-08
1430,25899.9,25892.6,25940.6,25781.5,67909.810,2023-09-09
1431,25892.6,25828.4,26037.3,25508.7,162972.413,2023-09-10
1432,25828.4,25150.4,25895.0,24888.0,427216.374,2023-09-11
1433,25150.4,25825.8,26580.0,25116.4,592049.678,2023-09-12
1434,25825.8,26209.9,26400.0,25750.0,335252.718,2023-09-13
1435,26209.9,26510.3,26880.0,26106.6,380666.471,2023-09-14
1436,26510.3,26591.1,26890.0,26206.6,251656.770,2023-09-15
1437,26591.1,26546.9,26763.5,26430.0,140482.465,2023-09-16
1438,26547.0,26514.2,26614.3,26377.4,114239.394,2023-09-17
1439,26514.2,26749.9,27397.0,26358.6,472539.032,2023-09-18
1440,26749.9,27196.0,27480.0,26653.2,433511.747,2023-09-19
1441,27195.9,27107.7,27381.0,26740.0,348921.447,2023-09-20
1442,27107.7,26552.6,27149.0,26360.1,317992.869,2023-09-21
1443,26552.6,26566.7,26737.7,26452.9,173534.648,2023-09-22
1444,26566.7,26563.1,26620.6,26492.2,57836.484,2023-09-23
1445,26563.0,26232.4,26739.9,26081.0,146632.773,2023-09-24
1446,26232.4,26290.5,26440.0,25965.0,268385.836,2023-09-25
1447,26290.5,26208.8,26388.0,26073.8,180491.169,2023-09-26
1448,26208.7,26359.6,26849.9,26050.0,353002.840,2023-09-27
1449,26359.6,27011.8,27308.7,26325.2,429587.858,2023-09-28
1450,27011.7,26890.9,27231.5,26625.0,277397.643,2023-09-29
1451,26890.9,26950.9,27085.0,26870.4,92317.154,2023-09-30
1452,26951.0,27981.4,28365.2,26939.0,240382.946,2023-10-01
1453,27981.4,27477.6,28613.0,27255.0,593277.720,2023-10-02
1454,27477.7,27412.0,27665.0,27123.0,283077.899,2023-10-03
1455,27412.0,27759.8,27830.0,27163.9,280784.322,2023-10-04
1456,27759.7,27398.4,28110.0,27333.5,370190.087,2023-10-05
1457,27398.3,27916.3,28450.0,27156.0,438445.904,2023-10-06
1458,27916.3,27943.0,28018.7,27822.1,117049.145,2023-10-07
1459,27943.0,27901.2,28082.0,27671.0,178380.307,2023-10-08
1460,27901.2,27578.3,27977.0,27250.0,314316.581,2023-10-09
1461,27578.4,27381.2,27727.3,27281.0,239779.496,2023-10-10
1462,27381.3,26864.5,27467.6,26525.0,388186.571,2023-10-11
1463,26864.5,26744.0,26939.0,26534.8,220279.040,2023-10-12
1464,26744.0,26849.8,27120.8,26670.1,243222.154,2023-10-13
1465,26849.7,26836.3,26986.4,26773.1,82164.781,2023-10-14
1466,26836.4,27139.8,27456.1,26790.4,160000.462,2023-10-15
1467,27139.8,28486.3,30720.0,27095.4,823003.782,2023-10-16
1468,28486.3,28381.9,28605.0,28055.0,314189.758,2023-10-17
1469,28382.0,28307.1,29100.0,28126.6,297176.628,2023-10-18
1470,28307.2,28696.9,28933.4,28076.0,333673.207,2023-10-19
1471,28697.0,29653.0,30243.0,28560.0,551005.327,2023-10-20
1472,29653.0,29895.4,30374.6,29443.5,258195.956,2023-10-21
1473,29895.4,29981.5,30229.7,29606.6,198602.758,2023-10-22
1474,29981.4,33074.0,35981.9,29869.4,987741.536,2023-10-23
1475,33074.0,33917.0,35300.0,32833.5,921993.063,2023-10-24
1476,33917.0,34487.7,35154.3,33660.6,465367.144,2023-10-25
1477,34487.8,34154.0,34828.7,33750.0,339552.964,2023-10-26
1478,34154.0,33893.1,34253.3,33350.0,278052.978,2023-10-27
1479,33893.2,34086.6,34535.8,33867.4,138314.932,2023-10-28
1480,34086.7,34528.6,34773.8,33933.0,175897.550,2023-10-29
1481,34528.6,34483.8,34888.2,34050.0,281841.348,2023-10-30
1482,34483.8,34651.4,34744.7,34016.8,272450.567,2023-10-31
1483,34651.4,35437.4,35734.0,34076.0,469214.787,2023-11-01
1484,35437.5,34940.1,35999.9,34300.0,410221.727,2023-11-02
1485,34940.1,34700.4,34944.9,34123.0,306048.199,2023-11-03
1486,34700.5,35069.7,35270.0,34571.6,140746.874,2023-11-04
1487,35069.7,35025.5,35455.2,34356.0,231363.339,2023-11-05
1488,35025.5,35057.4,35299.9,34743.2,202227.215,2023-11-06
1489,35057.5,35406.5,35921.7,34520.3,343525.950,2023-11-07
1490,35406.5,35626.7,36150.0,35073.0,334779.449,2023-11-08
1491,35626.7,36719.5,38499.9,35304.0,778877.937,2023-11-09
1492,36719.6,37330.4,37570.0,36350.0,299373.892,2023-11-10
1493,37330.3,37162.1,37422.2,36588.0,159239.284,2023-11-11
1494,37162.1,37085.5,37258.4,36753.6,118890.045,2023-11-12
1495,37085.6,36486.2,37464.8,36350.0,257075.648,2023-11-13
1496,36486.2,35559.0,36779.9,34446.3,397265.800,2023-11-14
1497,35559.1,37885.6,38000.0,35388.0,423818.570,2023-11-15
1498,37885.5,36176.0,37956.5,35486.1,434444.366,2023-11-16
1499,36176.0,36621.9,37020.5,35868.3,319943.051,2023-11-17
1500,36621.9,36580.9,36900.0,36196.0,121720.922,2023-11-18
1501,36580.9,37375.9,37528.2,36380.0,154713.007,2023-11-19
1502,37375.8,37462.5,37784.7,36600.0,310504.037,2023-11-20
1503,37462.6,35737.0,37675.0,35720.0,450731.16,2023-11-21
1504,35737.0,37413.4,37880.0,35610.7,338189.618,2023-11-22
1505,37413.5,37294.3,37650.0,36856.3,185369.931,2023-11-23
1506,37294.4,37706.3,38425.0,37257.3,351031.723,2023-11-24
1507,37706.3,37766.6,37886.5,37570.9,82589.329,2023-11-25
1508,37766.7,37437.9,37807.6,37126.0,173758.644,2023-11-26
1509,37437.9,37234.3,37560.0,36700.0,266112.699,2023-11-27
1510,37234.4,37812.1,38395.0,36856.0,318426.327,2023-11-28
1511,37812.0,37837.1,38500.0,37551.8,261631.881,2023-11-29
1512,37837.2,37716.8,38132.0,37442.9,191188.871,2023-11-30
1513,37716.9,38660.0,38989.0,37600.0,342361.994,2023-12-01
1514,38659.9,39435.0,39900.0,38613.5,213210.311,2023-12-02
1515,39435.1,39979.7,40410.1,39255.2,221917.905,2023-12-03
1516,39979.8,41993.1,42440.0,39970.4,602492.859,2023-12-04
1517,41993.1,44081.7,44528.1,41393.5,575038.041,2023-12-05
1518,44081.7,43774.8,44349.8,43377.0,383957.738,2023-12-06
1519,43775.1,43296.0,44066.7,42815.0,346421.958,2023-12-07
1520,43296.0,44209.5,44779.3,43100.0,281880.593,2023-12-08
1521,44209.6,43734.3,44389.2,43555.0,189339.656,2023-12-09
1522,43734.2,43810.0,44099.2,43552.5,144548.259,2023-12-10
1523,43810.1,41271.0,43833.4,40228.3,620753.439,2023-12-11
1524,41271.1,41515.0,42125.0,40711.0,356541.118,2023-12-12
1525,41514.9,42875.0,43517.6,40556.0,396710.296,2023-12-13
1526,42875.0,43032.4,43450.1,41140.0,361628.325,2023-12-14
1527,43032.3,41968.0,43098.0,41668.0,257177.013,2023-12-15
1528,41968.0,42287.4,42756.7,41638.1,160549.459,2023-12-16
1529,42287.4,41396.5,42476.0,41248.3,224722.851,2023-12-17
1530,41396.6,42671.7,42795.3,40553.8,375385.675,2023-12-18
1531,42671.8,42298.3,43550.0,41835.4,315311.844,2023-12-19
1532,42298.2,43708.9,44384.6,42218.3,377008.923,2023-12-20
1533,43708.9,43896.3,44287.2,43317.2,276922.155,2023-12-21
1534,43896.4,43999.2,44484.0,43430.4,238341.933,2023-12-22
1535,43999.2,43725.2,44023.0,43304.2,120792.199,2023-12-23
1536,43725.2,43008.4,43994.8,42550.0,179967.251,2023-12-24
1537,43008.4,43611.9,43850.0,42755.4,184210.274,2023-12-25
1538,43611.9,42538.5,43635.1,41597.0,295583.678,2023-12-26
1539,42538.6,43453.8,43700.0,42145.7,251351.538,2023-12-27
1540,43453.8,42600.1,43850.0,42320.5,257515.182,2023-12-28
1541,42600.1,42095.1,43171.9,41283.2,337421.865,2023-12-29
1542,42095.1,42174.2,42654.6,41550.0,183890.670,2023-12-30
1543,42174.3,42314.0,42951.0,42001.0,173508.289,2023-12-31
1544,42314.0,44230.2,44266.0,42207.9,206424.144,2024-01-01
1545,44230.3,44979.8,45950.0,44200.9,459798.523,2024-01-02
1546,44979.7,42849.5,45582.3,40333.0,595855.225,2024-01-03
1547,42849.5,44143.8,44840.8,42625.0,333923.098,2024-01-04
1548,44143.8,44145.4,44500.0,42300.0,374967.791,2024-01-05
1549,44145.3,43956.7,44214.6,43391.3,138542.797,2024-01-06
1550,43956.6,43916.9,44486.9,43557.5,180710.714,2024-01-07
1551,43916.9,46972.7,47312.0,43158.1,495087.983,2024-01-08
1552,46972.6,46114.0,48100.0,44417.2,513362.773,2024-01-09
1553,46113.9,46662.9,47699.3,44291.5,668657.474,2024-01-10
1554,46663.0,46337.8,49027.5,45600.0,596698.379,2024-01-11
1555,46337.9,42788.9,46536.2,41370.0,575943.258,2024-01-12
1556,42789.0,42846.4,43273.4,42445.7,207737.326,2024-01-13
1557,42846.4,41734.9,43096.1,41713.5,181096.968,2024-01-14
1558,41734.9,42515.0,43376.0,41720.0,240059.141,2024-01-15
1559,42515.0,43133.0,43589.0,42050.0,287207.233,2024-01-16
1560,43133.0,42783.4,43198.0,42200.0,209396.081,2024-01-17
1561,42783.3,41323.1,42932.3,40673.6,335080.756,2024-01-18
1562,41323.2,41662.2,42197.0,40300.0,345941.730,2024-01-19
1563,41662.1,41691.8,41883.5,41453.6,95866.062,2024-01-20
1564,41691.8,41580.0,41880.9,41500.0,67035.552,2024-01-21
1565,41579.9,39567.0,41692.3,39402.0,459024.106,2024-01-22
1566,39567.1,39890.0,40172.7,38545.0,414373.386,2024-01-23
1567,39889.9,40078.7,40560.6,39493.3,272754.171,2024-01-24
1568,40078.8,39953.3,40300.0,39535.3,203728.679,2024-01-25
1569,39953.3,41806.4,42239.3,39813.1,355418.478,2024-01-26
1570,41806.4,42102.2,42187.1,41360.1,118437.114,2024-01-27
1571,42102.2,42021.2,42836.0,41600.0,205736.453,2024-01-28
1572,42021.2,43287.7,43340.8,41768.3,249502.110,2024-01-29
1573,43287.6,42918.3,43888.0,42665.6,257582.784,2024-01-30
1574,42918.3,42560.5,43748.6,42257.6,313069.110,2024-01-31
1575,42560.5,43072.6,43288.0,41866.8,274321.107,2024-02-01
1576,43072.6,43182.0,43480.0,42512.7,205767.574,2024-02-02
1577,43182.0,42992.4,43372.2,42858.3,89735.220,2024-02-03
1578,42992.4,42570.3,43112.1,42176.7,127421.548,2024-02-04
1579,42570.3,42692.9,43580.0,42235.1,240655.549,2024-02-05
1580,42692.9,43079.1,43378.8,42559.8,196157.643,2024-02-06
1581,43079.1,44326.2,44388.0,42763.4,252057.708,2024-02-07
1582,44326.3,45269.1,45600.0,44306.8,299738.288,2024-02-08
1583,45269.2,47116.1,48230.3,45218.1,519919.419,2024-02-09
1584,47116.1,47732.6,48189.6,46836.4,179626.604,2024-02-10
1585,47732.6,48303.4,48600.0,47539.4,209951.626,2024-02-11
1586,48303.4,49943.6,50413.2,47702.0,450895.202,2024-02-12
1587,49943.6,49696.4,50428.8,48301.0,382348.085,2024-02-13
1588,49696.4,51823.2,52100.0,49215.7,395191.791,2024-02-14
1589,51823.1,51898.5,52859.0,51334.9,392724.603,2024-02-15
1590,51898.4,52148.6,52623.0,51611.7,259819.793,2024-02-16
1591,52148.7,51679.4,52192.8,50647.5,222342.005,2024-02-17
1592,51679.5,52175.9,52450.0,51178.0,166636.426,2024-02-18
1593,52175.9,51813.8,52532.9,51688.8,196387.978,2024-02-19
1594,51813.7,52297.4,53090.9,50788.0,388913.064,2024-02-20
1595,52297.3,51877.8,52402.3,50528.4,308127.301,2024-02-21
1596,51877.9,51316.9,52130.8,50967.5,244144.647,2024-02-22
1597,51316.9,50771.9,51576.3,50512.7,215474.562,2024-02-23
1598,50771.9,51602.1,51736.6,50611.4,104944.457,2024-02-24
1599,51602.1,51764.9,52050.0,51300.4,122177.260,2024-02-25
1600,51764.9,54511.6,54991.8,50922.5,393466.231,2024-02-26
1601,54511.7,57074.5,57780.0,54495.0,511475.535,2024-02-27
1602,57074.5,62487.9,64300.0,56730.1,1010118.442,2024-02-28
1603,62487.9,61203.3,63762.8,60452.0,584713.883,2024-02-29
1604,61203.3,62430.6,63199.0,60844.8,299231.827,2024-03-01
1605,62430.6,62039.9,62513.1,61605.0,159283.629,2024-03-02
1606,62039.9,63178.5,63330.9,61339.5,200312.503,2024-03-03
1607,63178.5,68296.4,68600.0,62299.0,632882.144,2024-03-04
1608,68296.5,63747.4,69350.0,59112.0,1053025.132,2024-03-05
1609,63747.5,66128.1,67729.5,62829.3,534011.813,2024-03-06
1610,66128.0,66870.0,68101.3,65609.3,296092.788,2024-03-07
1611,66870.0,68180.2,70330.8,66120.0,459387.207,2024-03-08
1612,68180.2,68360.1,68608.7,67908.7,94899.005,2024-03-09
1613,68360.2,69001.8,69999.8,68155.0,233596.523,2024-03-10
1614,69001.8,68110.5,69016.3,67000.0,31928.439,2024-03-11
