,close,high,low,volume,date,ticker
4476,122.26,122.32,119.97,215039400,2010-11-04,SPY
4477,122.72,122.92,122.18,180654100,2010-11-05,SPY
4478,122.49,122.69,121.94,156107100,2010-11-08,SPY
4479,121.61,122.95,121.12,186621600,2010-11-09,SPY
4480,122.1,122.16,120.66,221387400,2010-11-10,SPY
4481,121.64,121.82,120.68,158017600,2010-11-11,SPY
4482,120.2,121.35,119.65,239068800,2010-11-12,SPY
4483,120.03,121.05,119.98,163940800,2010-11-15,SPY
4484,118.16,119.49,117.59,299566200,2010-11-16,SPY
4485,118.22,118.71,117.86,172308900,2010-11-17,SPY
4486,119.96,120.39,119.35,197723700,2010-11-18,SPY
4487,120.29,120.34,119.25,156852900,2010-11-19,SPY
4488,120.19,120.24,118.77,181361000,2010-11-22,SPY
4489,118.45,119.02,117.99,222309000,2010-11-23,SPY
4490,120.2,120.23,119.18,140046100,2010-11-24,SPY
4491,118.8,119.81,118.8,76007800,2010-11-26,SPY
4492,119.16,119.48,117.74,223642300,2010-11-29,SPY
4493,118.49,119.17,117.81,233930700,2010-11-30,SPY
4494,121.01,121.24,120.19,221037200,2010-12-01,SPY
4495,122.56,122.65,121.13,191213600,2010-12-02,SPY
4496,122.89,123.03,122.11,151288900,2010-12-03,SPY
4497,122.76,123.04,122.5,103050500,2010-12-06,SPY
4498,122.83,124.01,122.76,206581000,2010-12-07,SPY
4499,123.28,123.38,122.41,138019200,2010-12-08,SPY
4500,123.76,124.02,123.15,123705100,2010-12-09,SPY
4501,124.48,124.6,123.73,117571700,2010-12-10,SPY
4502,124.56,125.2,124.52,133812700,2010-12-13,SPY
4503,124.67,125.23,124.29,147249600,2010-12-14,SPY
4504,124.1,124.93,123.89,160823100,2010-12-15,SPY
4505,124.82,124.91,123.75,185035200,2010-12-16,SPY
4506,124.3,124.46,123.82,141075300,2010-12-17,SPY
4507,124.6,124.9,123.98,119085500,2010-12-20,SPY
4508,125.39,125.47,124.87,94965500,2010-12-21,SPY
4509,125.78,125.82,125.41,78878100,2010-12-22,SPY
4510,125.6,125.78,125.29,70053700,2010-12-23,SPY
4511,125.65,125.77,125.04,58126000,2010-12-27,SPY
4512,125.83,125.95,125.5,55309100,2010-12-28,SPY
4513,125.92,126.2,125.9,58033100,2010-12-29,SPY
4514,125.72,126.13,125.53,76616900,2010-12-30,SPY
4515,125.75,125.87,125.33,91218900,2010-12-31,SPY
4516,127.05,127.6,125.7,138725200,2011-01-03,SPY
4517,126.98,127.37,126.19,137409700,2011-01-04,SPY
4518,127.64,127.72,126.46,133975300,2011-01-05,SPY
4519,127.39,127.83,127.01,122519000,2011-01-06,SPY
4520,127.14,127.77,126.15,156034600,2011-01-07,SPY
4521,126.98,127.16,126.2,122401700,2011-01-10,SPY
4522,127.43,127.74,126.95,110287000,2011-01-11,SPY
4523,128.58,128.72,127.46,107929200,2011-01-12,SPY
4524,128.37,128.69,128.05,129048400,2011-01-13,SPY
4525,129.3,129.33,128.1,117677900,2011-01-14,SPY
4526,129.52,129.64,129.03,114401300,2011-01-18,SPY
4527,128.25,129.54,127.91,151958400,2011-01-19,SPY
4528,128.08,128.4,127.13,175745700,2011-01-20,SPY
4529,128.37,129.17,128.23,151462900,2011-01-21,SPY
4530,129.1,129.25,128.26,113715500,2011-01-24,SPY
4531,129.17,129.28,128.11,167552200,2011-01-25,SPY
4532,129.67,130.05,129.23,141281500,2011-01-26,SPY
4533,129.99,130.21,129.47,123302700,2011-01-27,SPY
4534,127.72,130.35,127.51,295637300,2011-01-28,SPY
4535,128.68,128.78,127.75,149249200,2011-01-31,SPY
4536,130.74,130.97,129.38,167194300,2011-02-01,SPY
4537,130.49,130.84,130.33,118323600,2011-02-02,SPY
4538,130.78,130.98,129.57,145886700,2011-02-03,SPY
4539,131.15,131.2,130.23,134634800,2011-02-04,SPY
4540,131.97,132.4,131.43,112439100,2011-02-07,SPY
4541,132.57,132.64,131.73,99072800,2011-02-08,SPY
4542,132.27,132.63,131.61,146436700,2011-02-09,SPY
4543,132.32,132.47,131.3,162708500,2011-02-10,SPY
4544,133.11,133.28,131.77,137710300,2011-02-11,SPY
4545,133.43,133.54,132.88,101690700,2011-02-14,SPY
4546,133.01,133.22,132.32,119575400,2011-02-15,SPY
4547,133.85,134.01,133.19,130183500,2011-02-16,SPY
4548,134.25,134.43,133.34,109810500,2011-02-17,SPY
4549,134.53,134.69,134.06,130002400,2011-02-18,SPY
4550,131.83,134.56,131.47,233116400,2011-02-22,SPY
4551,131.02,132.07,130.21,227584000,2011-02-23,SPY
4552,130.93,131.44,129.7,260431400,2011-02-24,SPY
4553,132.33,132.41,131.4,141686900,2011-02-25,SPY
4554,133.15,133.32,132.38,141585500,2011-02-28,SPY
4555,130.93,133.69,130.89,258565500,2011-03-01,SPY
4556,131.21,131.82,130.35,200277400,2011-03-02,SPY
4557,133.47,133.62,132.39,176480100,2011-03-03,SPY
4558,132.47,133.63,131.6,277202300,2011-03-04,SPY
4559,131.43,133.16,130.74,216790400,2011-03-07,SPY
4560,132.58,133.0,131.07,174615000,2011-03-08,SPY
4561,132.39,132.8,131.6,153806000,2011-03-09,SPY
4562,129.94,131.18,129.81,301291800,2011-03-10,SPY
4563,130.84,131.31,129.49,225621800,2011-03-11,SPY
4564,130.05,130.48,129.06,234974100,2011-03-14,SPY
4565,128.56,129.33,126.5,359585400,2011-03-15,SPY
4566,126.18,128.57,125.28,468670300,2011-03-16,SPY
4567,127.85,128.39,127.1,254303700,2011-03-17,SPY
4568,127.76,128.88,127.51,230435400,2011-03-18,SPY
4569,129.74,130.01,129.2,153992600,2011-03-21,SPY
4570,129.29,129.89,129.17,129538600,2011-03-22,SPY
4571,129.66,130.0,128.32,148603100,2011-03-23,SPY
4572,130.9,131.09,129.67,159129800,2011-03-24,SPY
4573,131.3,131.87,130.89,155642800,2011-03-25,SPY
4574,130.98,131.92,130.94,109762400,2011-03-28,SPY
4575,131.86,131.9,130.44,129798800,2011-03-29,SPY
4576,132.77,133.16,132.36,135835000,2011-03-30,SPY
4577,132.59,132.96,132.45,132537100,2011-03-31,SPY
4578,133.15,133.77,132.83,153850100,2011-04-01,SPY
4579,133.26,133.67,132.88,100768900,2011-04-04,SPY
4580,133.24,133.83,132.94,120791500,2011-04-05,SPY
4581,133.66,134.0,133.12,120411600,2011-04-06,SPY
4582,133.32,133.98,132.66,170731500,2011-04-07,SPY
4583,132.86,133.99,132.31,147945400,2011-04-08,SPY
4584,132.46,133.45,132.14,121385400,2011-04-11,SPY
4585,131.47,131.98,130.99,161187400,2011-04-12,SPY
4586,131.46,132.18,130.96,162059000,2011-04-13,SPY
4587,131.56,131.76,130.27,161220400,2011-04-14,SPY
4588,132.04,132.37,131.41,170006700,2011-04-15,SPY
4589,130.56,132.03,129.51,210759300,2011-04-18,SPY
4590,131.31,131.35,130.44,124258800,2011-04-19,SPY
4591,133.1,133.39,132.79,156133800,2011-04-20,SPY
4592,133.78,133.84,133.1,135935400,2011-04-21,SPY
4593,133.64,133.86,133.2,65757100,2011-04-25,SPY
4594,134.79,135.06,133.91,146600000,2011-04-26,SPY
4595,135.67,135.87,134.5,143031000,2011-04-27,SPY
4596,136.11,136.29,135.41,124791100,2011-04-28,SPY
4597,136.43,136.57,135.98,115094100,2011-04-29,SPY
4598,136.22,137.18,135.95,126278700,2011-05-02,SPY
4599,135.73,136.19,135.04,138375000,2011-05-03,SPY
4600,134.83,135.73,134.23,182678500,2011-05-04,SPY
4601,133.61,134.95,133.02,226900000,2011-05-05,SPY
4602,134.2,135.63,133.68,222787200,2011-05-06,SPY
4603,134.72,135.11,133.98,114104500,2011-05-09,SPY
4604,135.87,136.11,135.0,114806900,2011-05-10,SPY
4605,134.44,135.69,133.82,193564200,2011-05-11,SPY
4606,135.08,135.36,133.39,171550700,2011-05-12,SPY
4607,134.04,135.34,133.56,157444900,2011-05-13,SPY
4608,133.19,134.61,132.97,141675400,2011-05-16,SPY
4609,133.17,133.35,132.12,192686200,2011-05-17,SPY
4610,134.36,134.5,132.95,135217900,2011-05-18,SPY
4611,134.68,135.03,133.94,119489500,2011-05-19,SPY
4612,133.61,134.68,133.36,182594900,2011-05-20,SPY
4613,132.06,132.72,131.59,168700000,2011-05-23,SPY
4614,131.95,132.73,131.7,147199600,2011-05-24,SPY
4615,132.39,132.94,131.38,151050100,2011-05-25,SPY
4616,133.0,133.24,131.78,164850000,2011-05-26,SPY
4617,133.51,133.87,132.96,120921900,2011-05-27,SPY
4618,134.9,134.92,133.84,164731200,2011-05-31,SPY
4619,131.87,134.92,131.76,233094300,2011-06-01,SPY
4620,131.73,132.24,130.96,200466800,2011-06-02,SPY
4621,130.42,131.42,130.08,234690200,2011-06-03,SPY
4622,129.04,130.36,128.87,179951200,2011-06-06,SPY
4623,128.96,130.07,128.85,161660500,2011-06-07,SPY
4624,128.42,129.19,128.18,198696400,2011-06-08,SPY
4625,129.4,129.93,128.46,160964400,2011-06-09,SPY
4626,127.6,128.93,127.26,238629400,2011-06-10,SPY
4627,127.7,128.24,127.05,207599800,2011-06-13,SPY
4628,129.32,129.77,128.82,160570400,2011-06-14,SPY
4629,127.02,129.3,126.68,300958000,2011-06-15,SPY
4630,127.3,127.97,126.32,308032800,2011-06-16,SPY
4631,127.05,127.94,126.62,233284900,2011-06-17,SPY
4632,127.7,127.97,126.58,159479000,2011-06-20,SPY
4633,129.45,129.7,127.75,193157300,2011-06-21,SPY
4634,128.67,129.81,128.59,176703000,2011-06-22,SPY
4635,128.3,128.64,126.19,334286500,2011-06-23,SPY
4636,126.81,128.37,126.62,226129300,2011-06-24,SPY
4637,127.94,128.43,126.64,168904700,2011-06-27,SPY
4638,129.61,129.63,128.27,165556300,2011-06-28,SPY
4639,130.72,130.93,129.63,244295500,2011-06-29,SPY
4640,131.97,132.18,130.71,223322700,2011-06-30,SPY
4641,133.92,134.1,131.78,202385700,2011-07-01,SPY
4642,133.81,134.08,133.39,165936000,2011-07-05,SPY
4643,133.97,134.14,133.11,143331600,2011-07-06,SPY
4644,135.36,135.7,134.88,170464200,2011-07-07,SPY
4645,134.4,135.36,133.39,194100500,2011-07-08,SPY
4646,131.97,133.18,131.66,195918600,2011-07-11,SPY
4647,131.4,132.78,131.36,214675700,2011-07-12,SPY
4648,131.84,133.22,131.52,204062600,2011-07-13,SPY
4649,130.93,132.78,130.68,226111800,2011-07-14,SPY
4650,131.69,131.87,130.77,220012800,2011-07-15,SPY
4651,130.61,131.28,129.63,196872100,2011-07-18,SPY
4652,132.73,132.89,131.31,166554900,2011-07-19,SPY
4653,132.65,133.15,132.42,137145400,2011-07-20,SPY
4654,134.49,134.82,132.67,245246300,2011-07-21,SPY
4655,134.58,134.72,133.76,126019400,2011-07-22,SPY
4656,133.83,134.49,133.16,136653800,2011-07-25,SPY
4657,133.33,133.96,133.03,131278200,2011-07-26,SPY
4658,130.6,132.63,130.43,249020100,2011-07-27,SPY
4659,130.22,131.77,130.01,207939900,2011-07-28,SPY
4660,129.33,130.55,127.97,307038400,2011-07-29,SPY
4661,128.78,130.96,127.53,325790900,2011-08-01,SPY
4662,125.49,128.5,125.49,346653800,2011-08-02,SPY
4663,126.17,126.31,123.53,370830800,2011-08-03,SPY
4664,120.26,124.62,120.06,520721800,2011-08-04,SPY
4665,120.08,122.07,116.86,655619200,2011-08-05,SPY
4666,112.26,120.12,112.02,702263900,2011-08-08,SPY
4667,117.48,117.64,110.27,717828700,2011-08-09,SPY
4668,112.29,116.28,111.95,662607400,2011-08-10,SPY
4669,117.33,118.92,112.32,487979700,2011-08-11,SPY
4670,118.12,119.21,117.28,313731600,2011-08-12,SPY
4671,120.62,120.74,119.0,258810600,2011-08-15,SPY
4672,119.59,120.69,118.31,294095200,2011-08-16,SPY
4673,119.67,121.2,118.72,238201100,2011-08-17,SPY
4674,114.51,119.71,113.39,512956300,2011-08-18,SPY
4675,112.64,115.88,112.5,428281300,2011-08-19,SPY
4676,112.73,115.23,112.41,275090600,2011-08-22,SPY
4677,116.44,116.57,112.58,331136600,2011-08-23,SPY
4678,118.08,118.24,115.92,246869700,2011-08-24,SPY
4679,116.28,119.4,115.87,312365400,2011-08-25,SPY
4680,117.97,118.51,113.85,314495900,2011-08-26,SPY
4681,121.36,121.43,118.06,190977200,2011-08-29,SPY
4682,121.68,122.43,119.26,241315700,2011-08-30,SPY
4683,122.22,123.51,121.3,301828400,2011-08-31,SPY
4684,120.94,123.4,120.78,254585900,2011-09-01,SPY
4685,117.85,120.87,117.43,255517200,2011-09-02,SPY
4686,116.99,117.16,114.38,285130500,2011-09-06,SPY
4687,120.29,120.34,118.36,209803200,2011-09-07,SPY
4688,119.04,120.94,118.77,250568200,2011-09-08,SPY
4689,115.92,119.06,115.28,380195100,2011-09-09,SPY
4690,116.67,116.76,114.05,305793500,2011-09-12,SPY
4691,117.74,118.18,116.22,272514700,2011-09-13,SPY
4692,119.37,120.8,116.72,319389500,2011-09-14,SPY
4693,121.43,121.47,119.4,326777200,2011-09-15,SPY
4694,121.52,121.97,120.32,284528300,2011-09-16,SPY
4695,120.31,120.93,118.72,241517000,2011-09-19,SPY
4696,120.17,121.99,120.01,218932200,2011-09-20,SPY
4697,116.63,120.6,116.44,316251300,2011-09-21,SPY
4698,112.86,114.21,111.3,513911300,2011-09-22,SPY
4699,113.54,114.16,112.02,307242500,2011-09-23,SPY
4700,116.24,116.4,112.98,260673700,2011-09-26,SPY
4701,117.54,119.56,116.84,311753900,2011-09-27,SPY
4702,115.14,118.49,114.97,286696800,2011-09-28,SPY
4703,116.05,117.63,113.93,298108900,2011-09-29,SPY
4704,113.15,115.45,113.07,288392300,2011-09-30,SPY
4705,109.93,113.95,109.81,365136800,2011-10-03,SPY
4706,112.34,112.58,107.43,459177500,2011-10-04,SPY
4707,114.42,114.72,111.58,284108000,2011-10-05,SPY
4708,116.49,116.66,113.51,257800800,2011-10-06,SPY
4709,115.71,117.25,115.06,312657900,2011-10-07,SPY
4710,119.58,119.63,117.67,230666300,2011-10-10,SPY
4711,119.7,120.04,118.75,209088000,2011-10-11,SPY
4712,120.75,122.14,120.33,281544900,2011-10-12,SPY
4713,120.51,120.87,119.12,212538800,2011-10-13,SPY
4714,122.57,122.6,121.23,211397600,2011-10-14,SPY
4715,120.23,122.55,119.93,202311600,2011-10-17,SPY
4716,122.58,123.5,119.2,318857900,2011-10-18,SPY
4717,121.13,123.08,120.71,226601300,2011-10-19,SPY
4718,121.66,122.1,119.82,262075600,2011-10-20,SPY
4719,123.97,124.12,122.72,278999400,2011-10-21,SPY
4720,125.49,125.8,124.06,203215600,2011-10-24,SPY
4721,123.05,124.95,122.78,268596800,2011-10-25,SPY
4722,124.3,124.77,122.21,289053800,2011-10-26,SPY
4723,128.63,129.42,126.61,393220200,2011-10-27,SPY
4724,128.6,128.85,127.8,225906500,2011-10-28,SPY
4725,125.5,128.62,125.32,228146700,2011-10-31,SPY
4726,122.0,123.51,121.52,416565800,2011-11-01,SPY
4727,123.99,124.4,122.79,244717600,2011-11-02,SPY
4728,126.25,126.5,123.6,291174800,2011-11-03,SPY
4729,125.48,125.7,124.01,249401600,2011-11-04,SPY
4730,126.26,126.39,124.2,196617200,2011-11-07,SPY
4731,127.88,128.02,125.71,224426300,2011-11-08,SPY
4732,123.16,125.8,122.86,337982000,2011-11-09,SPY
4733,124.32,124.94,123.02,231866500,2011-11-10,SPY
4734,126.66,126.99,125.79,189924400,2011-11-11,SPY
4735,125.46,127.45,124.92,159258300,2011-11-14,SPY
4736,126.08,126.75,124.72,184709400,2011-11-15,SPY
4737,124.08,126.34,123.9,235782500,2011-11-16,SPY
4738,122.11,124.16,121.23,331219600,2011-11-17,SPY
4739,121.98,122.75,121.47,215580400,2011-11-18,SPY
4740,119.66,120.35,118.65,229611600,2011-11-21,SPY
4741,119.19,120.1,118.52,216494900,2011-11-22,SPY
4742,116.56,119.19,116.56,224329100,2011-11-23,SPY
4743,116.34,117.7,116.2,99557000,2011-11-25,SPY
4744,119.71,120.18,118.82,210686000,2011-11-28,SPY
4745,120.05,121.0,119.61,199241500,2011-11-29,SPY
4746,124.99,125.22,120.0,324439500,2011-11-30,SPY
4747,124.97,125.64,124.43,176954800,2011-12-01,SPY
4748,124.86,126.5,124.78,221109700,2011-12-02,SPY
4749,126.22,127.18,125.44,225263900,2011-12-05,SPY
4750,126.26,127.11,125.76,178842100,2011-12-06,SPY
4751,126.73,127.26,124.97,237802500,2011-12-07,SPY
4752,123.95,126.18,123.65,240862800,2011-12-08,SPY
4753,126.05,126.37,124.4,209111400,2011-12-09,SPY
4754,124.21,124.97,123.16,215826100,2011-12-12,SPY
4755,123.05,125.57,122.45,245159800,2011-12-13,SPY
4756,121.74,123.03,121.47,238618800,2011-12-14,SPY
4757,122.18,123.2,121.99,199109200,2011-12-15,SPY
4758,121.59,122.95,121.3,220481400,2011-12-16,SPY
4759,120.29,122.32,120.03,183903000,2011-12-19,SPY
4760,123.93,124.14,120.37,225418100,2011-12-20,SPY
4761,124.17,124.36,122.75,194230900,2011-12-21,SPY
4762,125.27,125.4,124.23,119465400,2011-12-22,SPY
4763,126.39,126.43,125.41,92187200,2011-12-23,SPY
4764,126.49,126.82,126.06,86075700,2011-12-27,SPY
4765,124.83,126.53,124.73,119107100,2011-12-28,SPY
4766,126.12,126.25,124.86,123507200,2011-12-29,SPY
4767,125.5,126.33,125.5,95599000,2011-12-30,SPY
4768,127.5,128.38,127.43,193697900,2012-01-03,SPY
4769,127.7,127.81,126.71,127186500,2012-01-04,SPY
4770,128.04,128.23,126.43,173895000,2012-01-05,SPY
4771,127.71,128.22,127.29,148050000,2012-01-06,SPY
4772,128.02,128.18,127.41,99530200,2012-01-09,SPY
4773,129.13,129.65,128.95,115282000,2012-01-10,SPY
4774,129.2,129.37,128.52,111540700,2012-01-11,SPY
4775,129.51,129.7,128.54,118983700,2012-01-12,SPY
4776,128.84,129.05,127.72,179836200,2012-01-13,SPY
4777,129.34,130.32,128.9,132209200,2012-01-17,SPY
4778,130.77,130.84,129.08,163395200,2012-01-18,SPY
4779,131.46,131.57,130.8,126328900,2012-01-19,SPY
4780,131.95,131.95,130.92,138230200,2012-01-20,SPY
4781,131.61,132.25,130.98,129295800,2012-01-23,SPY
4782,131.46,131.5,130.6,103083300,2012-01-24,SPY
4783,132.56,132.87,130.75,198613200,2012-01-25,SPY
4784,131.88,133.4,131.36,184880500,2012-01-26,SPY
4785,131.82,132.05,131.15,135259100,2012-01-27,SPY
4786,131.37,131.44,130.06,147311800,2012-01-30,SPY
4787,131.32,132.18,130.68,157212000,2012-01-31,SPY
4788,132.47,133.14,132.13,166234500,2012-02-01,SPY
4789,132.68,133.02,132.21,113090400,2012-02-02,SPY
4790,134.54,134.62,133.77,160598500,2012-02-03,SPY
4791,134.45,134.51,133.83,107694500,2012-02-06,SPY
4792,134.79,135.02,133.64,135528100,2012-02-07,SPY
4793,135.19,135.22,134.31,139361400,2012-02-08,SPY
4794,135.36,135.59,134.56,148602900,2012-02-09,SPY
4795,134.36,134.47,133.84,167907500,2012-02-10,SPY
4796,135.36,135.52,134.74,115841900,2012-02-13,SPY
4797,135.19,135.27,134.25,165329500,2012-02-14,SPY
4798,134.56,135.83,134.29,195195100,2012-02-15,SPY
4799,136.05,136.17,134.33,186567800,2012-02-16,SPY
4800,136.41,136.63,135.96,129869400,2012-02-17,SPY
4801,136.47,137.05,136.05,134042300,2012-02-21,SPY
4802,136.03,136.55,135.79,124455300,2012-02-22,SPY
4803,136.63,136.73,135.5,137704300,2012-02-23,SPY
4804,136.93,137.2,136.63,105539100,2012-02-24,SPY
4805,137.16,137.53,135.8,145728900,2012-02-27,SPY
4806,137.56,137.72,136.93,129355900,2012-02-28,SPY
4807,137.02,138.19,136.54,185934700,2012-02-29,SPY
4808,137.73,137.99,136.93,145023500,2012-03-01,SPY
4809,137.31,137.82,137.0,120638300,2012-03-02,SPY
4810,136.75,137.2,136.28,140765000,2012-03-05,SPY
4811,134.75,135.43,134.36,202129900,2012-03-06,SPY
4812,135.69,135.91,134.93,143692200,2012-03-07,SPY
4813,137.04,137.32,136.24,116968900,2012-03-08,SPY
4814,137.57,137.93,137.13,122836800,2012-03-09,SPY
4815,137.58,137.76,137.09,104003500,2012-03-12,SPY
4816,140.06,140.13,138.09,184090500,2012-03-13,SPY
4817,139.91,140.45,139.48,145163600,2012-03-14,SPY
4818,140.72,140.78,139.76,165118500,2012-03-15,SPY
4819,140.3,140.48,140.0,152893500,2012-03-16,SPY
4820,140.85,141.28,140.11,125291100,2012-03-19,SPY
4821,140.44,140.61,139.64,121729700,2012-03-20,SPY
4822,140.21,140.65,139.92,122388400,2012-03-21,SPY
4823,139.2,139.55,138.74,135216700,2012-03-22,SPY
4824,139.65,139.81,138.55,120521000,2012-03-23,SPY
4825,141.61,141.61,140.6,120164000,2012-03-26,SPY
4826,141.17,141.83,141.08,119868500,2012-03-27,SPY
4827,140.47,141.32,139.64,148562100,2012-03-28,SPY
4828,140.23,140.49,139.09,164963700,2012-03-29,SPY
4829,140.81,141.05,140.05,135486800,2012-03-30,SPY
4830,141.84,142.21,140.36,151741100,2012-04-02,SPY
4831,141.26,141.88,140.43,155806700,2012-04-03,SPY
4832,139.86,140.34,139.34,146896000,2012-04-04,SPY
4833,139.79,140.2,139.26,137439400,2012-04-05,SPY
4834,138.22,139.84,137.84,127555900,2012-04-09,SPY
4835,135.9,138.34,135.76,235360300,2012-04-10,SPY
4836,137.0,137.54,136.75,154133000,2012-04-11,SPY
4837,138.79,138.9,137.03,154321500,2012-04-12,SPY
4838,137.14,138.82,137.01,169246700,2012-04-13,SPY
4839,137.05,138.04,136.58,147825300,2012-04-16,SPY
4840,139.08,139.36,137.7,147877600,2012-04-17,SPY
4841,138.61,139.08,138.38,123884200,2012-04-18,SPY
4842,137.72,139.15,137.07,198666700,2012-04-19,SPY
4843,137.95,138.83,137.87,143199600,2012-04-20,SPY
4844,136.79,136.91,135.94,171844900,2012-04-23,SPY
4845,137.31,137.66,136.8,137484200,2012-04-24,SPY
4846,139.19,139.25,138.53,150252200,2012-04-25,SPY
4847,140.16,140.32,138.81,136291600,2012-04-26,SPY
4848,140.39,140.79,139.8,130725000,2012-04-27,SPY
4849,139.87,140.21,139.49,115092200,2012-04-30,SPY
4850,140.74,141.66,139.63,138832200,2012-05-01,SPY
4851,140.32,140.46,139.46,121081000,2012-05-02,SPY
4852,139.25,140.45,138.99,143759700,2012-05-03,SPY
4853,137.0,139.3,136.92,193927300,2012-05-04,SPY
4854,137.1,137.56,136.46,127765900,2012-05-07,SPY
4855,136.55,136.77,134.92,213377700,2012-05-08,SPY
4856,135.74,136.61,134.49,220752500,2012-05-09,SPY
4857,136.02,136.85,135.71,150600000,2012-05-10,SPY
4858,135.61,136.87,135.11,153032400,2012-05-11,SPY
4859,134.11,135.61,133.91,163910000,2012-05-14,SPY
4860,133.34,134.81,133.13,207629300,2012-05-15,SPY
4861,132.83,134.55,132.8,207265500,2012-05-16,SPY
4862,130.86,133.02,130.79,247992900,2012-05-17,SPY
4863,129.74,131.6,129.55,319615900,2012-05-18,SPY
4864,131.97,132.02,129.95,177861100,2012-05-21,SPY
4865,132.2,133.23,131.34,197531200,2012-05-22,SPY
4866,132.27,132.46,129.99,204958400,2012-05-23,SPY
4867,132.53,132.84,131.42,167357600,2012-05-24,SPY
4868,132.1,132.85,131.78,135465600,2012-05-25,SPY
4869,133.7,133.93,131.17,152883500,2012-05-29,SPY
4870,131.76,133.69,131.49,162370400,2012-05-30,SPY
4871,131.47,132.45,130.34,196186000,2012-05-31,SPY
4872,128.16,131.5,128.16,253240900,2012-06-01,SPY
4873,128.1,128.74,127.14,202545800,2012-06-04,SPY
4874,129.07,129.26,127.78,164149400,2012-06-05,SPY
4875,131.97,132.03,129.93,184202800,2012-06-06,SPY
4876,132.05,133.53,131.78,184772700,2012-06-07,SPY
4877,133.1,133.13,131.29,143915400,2012-06-08,SPY
4878,131.41,134.25,131.28,169756100,2012-06-11,SPY
4879,132.92,133.01,131.16,181931800,2012-06-12,SPY
4880,132.07,133.36,131.62,172223900,2012-06-13,SPY
4881,133.47,134.0,131.98,230615500,2012-06-14,SPY
4882,134.14,134.26,133.1,169444500,2012-06-15,SPY
4883,134.4,134.73,133.28,131360900,2012-06-18,SPY
4884,135.7,136.25,134.37,137382600,2012-06-19,SPY
4885,135.48,136.1,134.27,206451800,2012-06-20,SPY
4886,132.44,135.78,132.33,205272200,2012-06-21,SPY
4887,133.46,133.71,132.62,130029200,2012-06-22,SPY
4888,131.32,132.1,130.85,146375700,2012-06-25,SPY
4889,131.98,132.38,130.93,141634000,2012-06-26,SPY
4890,133.17,133.43,131.97,108088000,2012-06-27,SPY
4891,132.79,132.99,131.28,169242100,2012-06-28,SPY
4892,136.1,136.27,134.85,212250900,2012-06-29,SPY
4893,136.51,136.65,135.52,129524500,2012-07-02,SPY
4894,137.41,137.51,136.34,80450000,2012-07-03,SPY
4895,136.79,137.8,136.29,126177500,2012-07-05,SPY
4896,135.49,135.77,134.85,151192100,2012-07-06,SPY
4897,135.32,135.57,134.7,103780500,2012-07-09,SPY
4898,134.14,136.23,133.68,167884800,2012-07-10,SPY
4899,134.16,134.6,133.38,141733400,2012-07-11,SPY
4900,133.51,134.23,132.6,143583200,2012-07-12,SPY
4901,135.75,135.89,133.84,129642600,2012-07-13,SPY
4902,135.43,135.83,134.9,97525200,2012-07-16,SPY
4903,136.36,136.64,134.55,138860300,2012-07-17,SPY
4904,137.37,137.64,135.96,113349700,2012-07-18,SPY
4905,137.73,138.18,137.21,129847300,2012-07-19,SPY
4906,136.47,137.16,136.32,142904500,2012-07-20,SPY
4907,135.09,136.38,133.84,145210900,2012-07-23,SPY
